category_list,status,country_code,funding_rounds,founded_year,success,startup_age,primary_industry
|Biotechnology|,operating,GBR,1.0,2001.0,0,25,
|E-Commerce|,operating,USA,5.0,2009.0,0,17,
|Fashion|,operating,,1.0,2013.0,0,13,
|Semiconductors|Design|EDA Tools|,operating,,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,2.0,2013.0,0,13,
|Medical|,operating,USA,1.0,2010.0,0,16,
|Biotechnology|,operating,USA,3.0,2000.0,0,26,
|Biotechnology|,operating,USA,1.0,2011.0,0,15,
|Fashion|,operating,USA,1.0,2010.0,0,16,
|Health Care|,operating,USA,1.0,2009.0,0,17,
|Health Care|,operating,USA,4.0,2000.0,0,26,
|Health Care|Teachers|Health and Wellness|VoIP|Technology|Web Development|Internet|Therapeutics|Medical|Psychology|Curated Web|,operating,USA,2.0,2008.0,0,18,
Unknown,operating,,1.0,2014.0,0,12,Unknown
|Privacy|Curated Web|,operating,USA,1.0,2008.0,0,18,
|Health Care|,operating,GBR,2.0,2008.0,0,18,
|Fitness|Health and Wellness|Medical Devices|Medication Adherence|Health Care|,operating,USA,1.0,2012.0,0,14,
|Nanotechnology|Biotechnology|Medical|,operating,CHE,1.0,2010.0,0,16,
|M2M|Virtualization|Cloud Computing|Open Source|Cloud Management|Web Hosting|,operating,GBR,8.0,2006.0,0,20,
|Cloud Infrastructure|Cloud Computing|Software|,operating,USA,4.0,2010.0,0,16,
|Accounting|Marketing Automation|Project Management|CRM|Consulting|,operating,USA,1.0,1998.0,0,28,
|Sales and Marketing|,operating,USA,1.0,2009.0,0,17,
|Biotechnology|,operating,USA,5.0,2011.0,0,15,
|Hardware + Software|,operating,USA,5.0,2005.0,0,21,
|Software|,operating,USA,1.0,2007.0,0,19,
|Biotechnology|,operating,,1.0,2009.0,0,17,
|Big Data|Infrastructure|Cloud Computing|Wireless|Mobile|,operating,CHN,1.0,2008.0,0,18,
|Biotechnology|,operating,BEL,3.0,2001.0,0,25,
|Enterprise Software|,operating,USA,1.0,1979.0,0,47,
|Search|Real Estate|,operating,,3.0,2011.0,0,15,
Unknown,operating,USA,1.0,1993.0,0,33,Unknown
|Solar|Clean Technology|,operating,USA,2.0,2007.0,0,19,
|Identity Management|Identity|Curated Web|,operating,USA,3.0,2013.0,0,13,
Unknown,operating,,1.0,2011.0,0,15,Unknown
|Events|Contact Management|Curated Web|,operating,USA,5.0,2010.0,0,16,
|Visualization|Analytics|Small and Medium Businesses|Business Services|Social Network Media|,operating,USA,1.0,2012.0,0,14,
|Curated Web|,operating,USA,3.0,2006.0,0,20,
|Software|,operating,USA,1.0,2002.0,0,24,
|Information Security|Security|,operating,CHE,1.0,1999.0,0,27,
|Software|,operating,USA,1.0,2008.0,0,18,
|Health and Wellness|,operating,USA,3.0,2010.0,0,16,
|Content Discovery|Restaurants|Social Media Platforms|Hospitality|,operating,,1.0,2012.0,0,14,
|Education|,operating,USA,1.0,2007.0,0,19,
|Health Care|,operating,USA,1.0,2009.0,0,17,
|Medical|,operating,USA,1.0,2013.0,0,13,
|Software|,operating,USA,3.0,2009.0,0,17,
|Clean Technology|,operating,USA,2.0,2008.0,0,18,
|Clean Technology|,operating,SWE,1.0,2007.0,0,19,
|Software|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,GBR,1.0,2007.0,0,19,
|Health Care|,operating,USA,10.0,2006.0,0,20,
|Finance|,operating,GBR,1.0,2009.0,0,17,
|B2B|Software|Internet Service Providers|Security|,operating,DEU,1.0,2009.0,0,17,
|Curated Web|,operating,KOR,1.0,2009.0,0,17,
|Biotechnology|,operating,GBR,1.0,2002.0,0,24,
|Biotechnology|,operating,CHE,1.0,2003.0,0,23,
|Gamification|iOS|Apps|Mobile|,operating,USA,1.0,2012.0,0,14,
|Web Hosting|,operating,USA,2.0,2009.0,0,17,
|Software|,operating,USA,1.0,2012.0,0,14,
|Health and Wellness|,operating,USA,1.0,2010.0,0,16,
|Biotechnology|,operating,GBR,2.0,2006.0,0,20,
|Finance|,operating,USA,2.0,1992.0,0,34,
|Semiconductors|,operating,PRT,1.0,2003.0,0,23,
|Consulting|,operating,CAN,1.0,2005.0,0,21,
|Social Media|,operating,USA,4.0,2008.0,0,18,
|Video|Education|,acquired,USA,1.0,2008.0,1,18,
Unknown,operating,USA,1.0,1972.0,0,54,Unknown
|Lead Generation|Portals|Advertising|Education|,operating,USA,1.0,2004.0,0,22,
|Social Media|Collaboration|Cloud Computing|Education|,operating,,1.0,2011.0,0,15,
|Social Media|,operating,,1.0,2011.0,0,15,
|Finance|,operating,USA,1.0,2009.0,0,17,
|Clean Technology|,operating,GBR,3.0,2004.0,0,22,
|Information Technology|,operating,GBR,1.0,1990.0,0,36,
|Entrepreneur|Technology|Education|,operating,ARG,2.0,2012.0,0,14,
|Health Care|,operating,DNK,1.0,2009.0,0,17,
|Mining Technologies|Energy|,operating,IND,1.0,1997.0,0,29,
|E-Commerce|,operating,USA,1.0,2002.0,0,24,
|Networking|Telecommunications|Enterprises|Business Services|Mobile|,operating,CAN,3.0,2004.0,0,22,
|Television|Hardware + Software|,operating,SWE,1.0,2004.0,0,22,
|Health Care|Diagnostics|Medical Devices|,operating,USA,2.0,2012.0,0,14,
|Software|,operating,USA,2.0,1999.0,0,27,
|Biotechnology|,operating,USA,1.0,2005.0,0,21,
|Mobile|,operating,USA,1.0,2009.0,0,17,
|Health Care|Medical Devices|,operating,USA,4.0,2004.0,0,22,
|Mobile|,operating,USA,1.0,2009.0,0,17,
|Software|,operating,USA,2.0,1997.0,0,29,
|Analytics|,operating,USA,2.0,2011.0,0,15,
|Enterprise Software|,operating,USA,3.0,2005.0,0,21,
|Biotechnology|,operating,USA,6.0,2004.0,0,22,
|Sports|Apps|Finance|Mobile|,closed,USA,7.0,2008.0,0,18,
|Software|,operating,USA,3.0,2001.0,0,25,
|Education|Software|,operating,USA,1.0,2004.0,0,22,
|Security|Enterprise Software|,operating,USA,2.0,1999.0,0,27,
|Supply Chain Management|Storage|Transportation|Logistics|Software|,operating,USA,2.0,2006.0,0,20,
|Networking|SaaS|Security|Cloud Computing|Cloud Management|Virtualization|Analytics|,operating,USA,2.0,2007.0,0,19,
|Curated Web|,acquired,,1.0,2009.0,1,17,
|Software|,operating,,1.0,2002.0,0,24,
|Health and Wellness|,operating,USA,1.0,2010.0,0,16,
|Consumer Goods|Retail|,operating,USA,1.0,2012.0,0,14,
|Health and Wellness|Biotechnology|,operating,USA,2.0,2002.0,0,24,
|Semantic Search|SEO|Legal|Internet|Curated Web|,operating,IND,1.0,2007.0,0,19,
|Software|,acquired,USA,1.0,1997.0,1,29,
|Career Management|Software|,acquired,USA,4.0,2002.0,1,24,
|Software|,operating,USA,3.0,2011.0,0,15,
|Biotechnology|,operating,USA,5.0,2001.0,0,25,
|Fraud Detection|Credit Cards|Security|,acquired,USA,3.0,2007.0,1,19,
|Payments|,operating,USA,1.0,2014.0,0,12,
|Health Care|,acquired,USA,3.0,2002.0,1,24,
|Security|,operating,USA,1.0,2007.0,0,19,
|Health Care|,operating,USA,1.0,1997.0,0,29,
|Mobile|,operating,USA,2.0,2010.0,0,16,
|Advertising|,operating,USA,2.0,2008.0,0,18,
|Networking|Software|Cloud Computing|Services|Data Centers|Web Hosting|,acquired,USA,1.0,1999.0,1,27,
|Brand Marketing|Design|Web Development|Web Design|Advertising|,operating,ROM,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2011.0,0,15,
|Health Care|,acquired,USA,6.0,2004.0,1,22,
|Enterprise Software|,operating,USA,2.0,1987.0,0,39,
Unknown,operating,USA,1.0,2012.0,0,14,Unknown
|Finance|,operating,GBR,1.0,2012.0,0,14,
|Distribution|Sales and Marketing|Advertising|,operating,USA,2.0,2003.0,0,23,
|Nonprofits|,operating,USA,1.0,1994.0,0,32,
Unknown,operating,USA,1.0,1994.0,0,32,Unknown
|Analytics|,operating,USA,4.0,2002.0,0,24,
|Games|,acquired,,1.0,1997.0,1,29,
|Recruiting|Social Recruiting|Career Management|Analytics|,operating,USA,2.0,2012.0,0,14,
|Semiconductors|,operating,USA,3.0,1994.0,0,32,
|Healthcare Services|Health and Wellness|Health Care|,operating,USA,4.0,2007.0,0,19,
|Consulting|,operating,USA,1.0,2000.0,0,26,
|Social Media|Technology|3D|,operating,USA,2.0,2013.0,0,13,
|Biotechnology|,operating,USA,1.0,2008.0,0,18,
|Cloud Computing|Enterprises|B2B|Network Security|SaaS|Health and Wellness|Health Care|,operating,,2.0,2013.0,0,13,
|Cloud Computing|SaaS|,operating,JPN,2.0,2009.0,0,17,
|Finance|,operating,USA,4.0,2003.0,0,23,
|Vertical Search|Search|Software|,closed,,1.0,2010.0,0,16,
|Enterprise Software|,operating,USA,2.0,1995.0,0,31,
|Software|,operating,USA,1.0,2000.0,0,26,
|Biotechnology|,operating,USA,1.0,2001.0,0,25,
|Biotechnology|,operating,USA,3.0,2010.0,0,16,
|Software|,operating,USA,1.0,1992.0,0,34,
|Health and Wellness|,operating,USA,1.0,2011.0,0,15,
|Medical|,operating,USA,1.0,1994.0,0,32,
|Biotechnology|,acquired,USA,9.0,1996.0,1,30,
|Security|Mobile Security|Mobile Payments|Mobile|,operating,SWE,4.0,2005.0,0,21,
|Content|Software|Events|Training|Security|,operating,GBR,1.0,1996.0,0,30,
|Health Care|,operating,GBR,1.0,2008.0,0,18,
|Medical|,operating,USA,1.0,2008.0,0,18,
|Internet Radio Market|,operating,USA,1.0,2001.0,0,25,
|Software|,operating,USA,2.0,2005.0,0,21,
|Software|,operating,USA,1.0,1998.0,0,28,
|Hardware + Software|,operating,GBR,1.0,2011.0,0,15,
|Semiconductors|,operating,USA,1.0,2011.0,0,15,
|Security|,acquired,USA,4.0,2002.0,1,24,
|Hardware + Software|,operating,USA,2.0,2006.0,0,20,
|Medical|Biotechnology|,operating,USA,3.0,2006.0,0,20,
|Media|News|,operating,USA,1.0,2011.0,0,15,
|Health and Wellness|Health Care Information Technology|Predictive Analytics|mHealth|,operating,IRL,1.0,2010.0,0,16,
|Advertising|,operating,USA,5.0,2007.0,0,19,
|Marketplaces|Nonprofits|Finance|,operating,USA,1.0,2010.0,0,16,
|Public Relations|,operating,USA,1.0,1983.0,0,43,
|Health and Wellness|,operating,USA,1.0,1999.0,0,27,
|Social Media|Real Estate|,operating,GBR,1.0,2014.0,0,12,
|Consumer Electronics|Hardware + Software|,operating,TWN,1.0,1976.0,0,50,
|Health Care|,operating,USA,1.0,2013.0,0,13,
|Semiconductors|,closed,CAN,1.0,2000.0,0,26,
|Career Management|Finance|Certification Test|Social Media|,operating,USA,2.0,2011.0,0,15,
|Biotechnology|,operating,DNK,2.0,2011.0,0,15,
|Physicians|Health Care|Software|,operating,USA,1.0,2006.0,0,20,
|Health Care|,operating,,1.0,2013.0,0,13,
|Biotechnology|,operating,USA,6.0,2008.0,0,18,
|Enterprise Software|,acquired,USA,1.0,1999.0,1,27,
|Classifieds|Advertising|,operating,BRA,1.0,2009.0,0,17,
|Health Care|Biotechnology|,operating,USA,3.0,2004.0,0,22,
|Clean Technology|,operating,USA,3.0,2004.0,0,22,
|Travel|Gift Card|Kids|Home & Garden|Lifestyle|Retail|E-Commerce|,operating,GBR,3.0,2010.0,0,16,
|Software|,operating,USA,1.0,2008.0,0,18,
|Software|,operating,USA,1.0,2000.0,0,26,
|Human Resources|Career Management|Education|,operating,NLD,1.0,2013.0,0,13,
|Enterprise Software|,operating,USA,3.0,2010.0,0,16,
|Health Care|mHealth|Mobile|Health and Wellness|,operating,USA,1.0,2012.0,0,14,
|Incentives|Software|,operating,USA,4.0,1995.0,0,31,
|Enterprise Software|,operating,GBR,1.0,1990.0,0,36,
|Health Care|Biotechnology|,operating,USA,1.0,1998.0,0,28,
|Semiconductors|,operating,USA,5.0,2004.0,0,22,
|Gamification|Games|Media|Social Media|Curated Web|,operating,USA,1.0,2011.0,0,15,
|Software|E-Commerce|Mobile|Web Hosting|,operating,USA,1.0,2003.0,0,23,
|Mobile|,operating,IND,1.0,1992.0,0,34,
|Wireless|Software|Security|Internet of Things|,operating,USA,1.0,2013.0,0,13,
Unknown,operating,KHM,1.0,1993.0,0,33,Unknown
|E-Commerce|,operating,THA,2.0,2013.0,0,13,
|Web Hosting|Networking|,operating,USA,1.0,2012.0,0,14,
|Consumer Internet|Mobile Security|Android|iOS|SaaS|Mobile|Email|Enterprise Software|,acquired,USA,1.0,2013.0,1,13,
|Hardware + Software|,operating,DNK,3.0,2003.0,0,23,
|Software|Construction|Cloud Computing|Engineering Firms|,operating,,1.0,2000.0,0,26,
|Software|,operating,GBR,1.0,2000.0,0,26,
|Software|,acquired,USA,1.0,2002.0,1,24,
|Enterprise Software|,operating,USA,1.0,2012.0,0,14,
|Technology|Apps|Mobile|Finance|,operating,USA,3.0,2012.0,0,14,
|Clean Technology|,operating,GBR,1.0,2012.0,0,14,
|Software|,acquired,USA,1.0,1998.0,1,28,
|Clean Technology|,operating,USA,4.0,2006.0,0,20,
|Manufacturing|,operating,USA,1.0,2013.0,0,13,
|Networking|Mobile|,operating,GBR,1.0,2013.0,0,13,
|Curated Web|,acquired,USA,1.0,2012.0,1,14,
|Social Media|Web CMS|Content|Enterprise Software|,operating,USA,7.0,2007.0,0,19,
|Advertising Platforms|Software|,operating,CAN,3.0,2003.0,0,23,
Unknown,operating,USA,1.0,2011.0,0,15,Unknown
|Finance|,operating,USA,1.0,2006.0,0,20,
|Software|,operating,DEU,1.0,2002.0,0,24,
|Homeland Security|Storage|Flash Storage|Web Hosting|,operating,SGP,1.0,2002.0,0,24,
|Analytics|Internet Marketing|Search Marketing|Semantic Search|SEO|Search|,operating,USA,1.0,1995.0,0,31,
|Finance|,operating,USA,1.0,2005.0,0,21,
|E-Commerce|,operating,GBR,1.0,1997.0,0,29,
|Enterprise Software|,operating,COL,1.0,2008.0,0,18,
|Enterprise Software|,operating,USA,1.0,1996.0,0,30,
|Pharmaceuticals|Medical|Health and Wellness|Biotechnology|,operating,USA,6.0,2008.0,0,18,
|Marketing Automation|CRM|Software|,operating,USA,5.0,2008.0,0,18,
|Clean Technology|,operating,USA,1.0,2004.0,0,22,
|B2B|Travel & Tourism|,operating,IRL,3.0,2013.0,0,13,
|Internet|Software|Web Hosting|,operating,USA,6.0,1998.0,0,28,
|Software|,operating,USA,1.0,1998.0,0,28,
|Manufacturing|,operating,USA,1.0,2005.0,0,21,
|Consulting|,operating,USA,1.0,2003.0,0,23,
|Enterprise Software|,operating,USA,5.0,2009.0,0,17,
|Software|,operating,FRA,1.0,2003.0,0,23,
|Software|,acquired,,3.0,1999.0,1,27,
Unknown,operating,DNK,1.0,2010.0,0,16,Unknown
|Biotechnology|,operating,USA,2.0,2000.0,0,26,
|Biotechnology|,operating,USA,2.0,2009.0,0,17,
|Venture Capital|Finance|,operating,USA,1.0,2012.0,0,14,
|Mobile|,acquired,USA,5.0,2000.0,1,26,
|Collectibles|Entertainment|Toys|Games|,operating,USA,2.0,2010.0,0,16,
|Biotechnology|,operating,,1.0,2000.0,0,26,
|Advertising|,operating,DEU,1.0,2005.0,0,21,
|Business Development|Advertising|,operating,ISR,1.0,2007.0,0,19,
|Task Management|Productivity Software|Messaging|,operating,PRT,1.0,2009.0,0,17,
|Big Data Analytics|Enterprise Software|Marketing Automation|Business Intelligence|,operating,USA,1.0,2014.0,0,12,
|Reviews and Recommendations|Business Services|Software|,operating,DNK,1.0,2013.0,0,13,
|Software|,operating,USA,1.0,2008.0,0,18,
|Venture Capital|Finance|,operating,CAN,1.0,2010.0,0,16,
|Mobile|,operating,USA,2.0,2012.0,0,14,
|Email|Marketing Automation|Software|,operating,BEL,1.0,2000.0,0,26,
|Software|,operating,USA,1.0,2002.0,0,24,
|Software|,operating,USA,1.0,2006.0,0,20,
|Software|,operating,GBR,2.0,2005.0,0,21,
|Biotechnology|,acquired,DEU,2.0,2004.0,1,22,
Unknown,operating,USA,4.0,2011.0,0,15,Unknown
|Health Care|,operating,USA,2.0,2009.0,0,17,
|Health Care|Analytics|,operating,USA,3.0,2010.0,0,16,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Games|,operating,USA,2.0,2010.0,0,16,
|Software|Consulting|,operating,USA,1.0,2014.0,0,12,
|Software|,operating,NOR,1.0,2006.0,0,20,
|Enterprise Software|,operating,USA,5.0,2003.0,0,23,
|Biotechnology|,operating,USA,11.0,2004.0,0,22,
|Advertising|,operating,USA,1.0,1984.0,0,42,
|Outdoors|Coupons|Comparison Shopping|E-Commerce|,operating,USA,1.0,2010.0,0,16,
|Biotechnology|,operating,USA,3.0,2007.0,0,19,
|Advertising|,operating,CHN,2.0,2005.0,0,21,
|Software|,acquired,USA,10.0,1999.0,1,27,
|Enterprise Software|,closed,USA,4.0,2008.0,0,18,
|Consulting|,operating,USA,1.0,2013.0,0,13,
|Social Media|,acquired,USA,1.0,1983.0,1,43,
|Semiconductors|,operating,USA,1.0,2004.0,0,22,
|Cloud Computing|,operating,FRA,1.0,2007.0,0,19,
|Social Commerce|Social Network Media|Entertainment|Private Social Networking|Facebook Applications|Gift Card|Curated Web|,operating,UKR,1.0,2011.0,0,15,
|Financial Services|,operating,USA,1.0,2012.0,0,14,
|Education|,operating,USA,1.0,2012.0,0,14,
|Finance|,operating,USA,2.0,2007.0,0,19,
|Real Estate|,operating,USA,1.0,2006.0,0,20,
|Mobile Social|Mobile|,operating,LTU,3.0,2006.0,0,20,
|Mobile Security|Security|Software|,operating,USA,2.0,2007.0,0,19,
|Enterprise Software|,acquired,USA,1.0,1985.0,1,41,
|Health Care|,operating,ISR,2.0,2006.0,0,20,
|Web Hosting|,operating,,1.0,2010.0,0,16,
|Education|,operating,USA,2.0,2011.0,0,15,
|Enterprise Software|,operating,,1.0,1989.0,0,37,
|Mobile|,operating,SWE,2.0,2007.0,0,19,
|Mobile|,acquired,GBR,1.0,1981.0,1,45,
|Electric Vehicles|Transportation|Skate Wear|,operating,USA,2.0,2011.0,0,15,
|Social Media|Social CRM|Direct Marketing|Advertising|,operating,SGP,2.0,2009.0,0,17,
|Software|Supply Chain Management|Analytics|Information Technology|,operating,GBR,1.0,2009.0,0,17,
|Health Care|,operating,USA,2.0,2009.0,0,17,
Unknown,operating,USA,1.0,2012.0,0,14,Unknown
|Hardware + Software|,operating,USA,1.0,2006.0,0,20,
|Software|,operating,GBR,1.0,2000.0,0,26,
|Advertising|SaaS|News|,operating,ISR,1.0,2005.0,0,21,
|Software|,operating,USA,1.0,2011.0,0,15,
|Telecommunications|Web Hosting|,operating,USA,4.0,2011.0,0,15,
|Biotechnology|,operating,USA,2.0,2012.0,0,14,
|Retail|Manufacturing|,operating,BRA,1.0,1976.0,0,50,
|Biotechnology|,operating,USA,1.0,2002.0,0,24,
|Health Care|,operating,USA,2.0,2001.0,0,25,
|Health Care|,operating,USA,1.0,1998.0,0,28,
|Ad Targeting|Advertising|,operating,USA,1.0,2009.0,0,17,
|Developer Tools|Enterprise Resource Planning|Development Platforms|CRM|SaaS|Cloud Computing|Accounting|Software|Enterprise Software|,operating,USA,4.0,2008.0,0,18,
|E-Commerce|,operating,USA,3.0,1995.0,0,31,
|Biotechnology|,operating,USA,2.0,1996.0,0,30,
|Manufacturing|,operating,USA,2.0,1994.0,0,32,
|Collaboration|Analytics|Software|Project Management|Public Relations|,operating,USA,1.0,2012.0,0,14,
|Software|Storage|Databases|Big Data|Analytics|,operating,GBR,3.0,2009.0,0,17,
|Health Care|,operating,USA,3.0,2011.0,0,15,
|Biotechnology|,operating,USA,2.0,1993.0,0,33,
|Mens Specific|Mass Customization|Specialty Retail|Fashion|,operating,USA,1.0,2011.0,0,15,
|Health Care|,operating,USA,1.0,2007.0,0,19,
|Biotechnology|,operating,USA,5.0,2011.0,0,15,
|Biotechnology|,operating,USA,2.0,2009.0,0,17,
|Advertising|,operating,ZAF,1.0,2009.0,0,17,
|Mobile|,operating,USA,2.0,2012.0,0,14,
|Mobile|Advertising|,acquired,USA,3.0,2005.0,1,21,
|Social Media Advertising|Video|Advertising|,closed,USA,1.0,2010.0,0,16,
|Advertising|,operating,USA,2.0,2010.0,0,16,
|Software|Email Marketing|Advertising|,operating,USA,2.0,2013.0,0,13,
|Advertising|Television|,operating,GBR,1.0,2013.0,0,13,
|News|,operating,USA,2.0,2012.0,0,14,
|Android|Mobile|,closed,AUT,1.0,2009.0,0,17,
|Health Care|,operating,USA,2.0,2011.0,0,15,
|Enterprises|Cloud Computing|Security|,operating,USA,2.0,2012.0,0,14,
|Biotechnology|,operating,AUS,1.0,2010.0,0,16,
|Nanotechnology|,operating,USA,4.0,2008.0,0,18,
|Health Care|,operating,USA,4.0,2000.0,0,26,
|Biotechnology|,operating,USA,5.0,2006.0,0,20,
|Manufacturing|,operating,USA,1.0,2007.0,0,19,
Unknown,operating,USA,1.0,2010.0,0,16,Unknown
|Education|Software|,operating,USA,1.0,1998.0,0,28,
|Auctions|Television|Video|Advertising|,acquired,USA,5.0,2006.0,1,20,
|Advertising|,acquired,USA,1.0,2001.0,1,25,
|Mobile|Internet|Semiconductors|,operating,USA,3.0,2008.0,0,18,
|Biotechnology|,operating,GBR,2.0,2008.0,0,18,
|Internet Marketing|Advertising|,operating,USA,1.0,2010.0,0,16,
|Health Care|Bio-Pharm|Biotechnology|,operating,USA,3.0,2009.0,0,17,
|Cloud Management|Enterprise Software|,operating,USA,3.0,2001.0,0,25,
|Semiconductors|,operating,USA,1.0,2007.0,0,19,
|Displays|Mobile|Video|Advertising|,operating,USA,2.0,2012.0,0,14,
|E-Commerce|,operating,USA,2.0,2009.0,0,17,
|Software|,operating,USA,4.0,2003.0,0,23,
|Biotechnology|,closed,USA,2.0,2009.0,0,17,
|Software|,operating,USA,1.0,2002.0,0,24,
|Entertainment|Reviews and Recommendations|Semantic Web|Games|,operating,USA,4.0,2007.0,0,19,
|Mobile|,operating,IRL,2.0,2003.0,0,23,
|Enterprise Software|,acquired,USA,6.0,2007.0,1,19,
|Advertising|,operating,USA,4.0,2010.0,0,16,
|Collaboration|Enterprises|Software|,operating,USA,6.0,1999.0,0,27,
|Software|,acquired,USA,1.0,1998.0,1,28,
|Advertising|,operating,USA,4.0,2009.0,0,17,
|Medical|Biotechnology|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,4.0,2008.0,0,18,
|Big Data|Analytics|,operating,USA,1.0,2012.0,0,14,
|Finance|,operating,USA,1.0,2001.0,0,25,
|Sales and Marketing|Advertising|,operating,,1.0,2012.0,0,14,
|Assisitive Technology|Universities|,operating,USA,1.0,2012.0,0,14,
|Advertising|,operating,USA,1.0,2006.0,0,20,
|Mobile|Advertising|,operating,GBR,2.0,2012.0,0,14,
|Auctions|Publishing|Advertising|,acquired,USA,4.0,2003.0,1,23,
|Biotechnology|,operating,CHE,1.0,2011.0,0,15,
|Advertising|,operating,USA,2.0,2011.0,0,15,
|Health Care|Biotechnology|,operating,USA,6.0,1988.0,0,38,
|Social Media|Facebook Applications|Twitter Applications|Advertising|,closed,,1.0,2009.0,0,17,
|Displays|Location Based Services|Sales and Marketing|News|Mobile Software Tools|Mobile|Advertising|,acquired,CAN,1.0,2007.0,1,19,
|Advertising|,acquired,USA,7.0,2004.0,1,22,
|Advertising|,operating,CHN,3.0,2007.0,0,19,
|Networking|,operating,USA,1.0,2010.0,0,16,
|Entertainment|Ad Targeting|Advertising|,acquired,USA,3.0,2005.0,1,21,
|Email|Mobile|Advertising|,operating,PHL,1.0,2011.0,0,15,
|Ad Targeting|Advertising|,operating,NLD,1.0,2012.0,0,14,
|Software|,operating,KOR,2.0,2010.0,0,16,
|Software|Health and Wellness|Personal Health|Fitness|Health Care|,operating,USA,1.0,2014.0,0,12,
|SaaS|Finance|,operating,USA,2.0,2009.0,0,17,
|Transportation|Mobility|Mobile|,closed,ESP,2.0,2012.0,0,14,
Unknown,operating,,1.0,2013.0,0,13,Unknown
|Email Marketing|Sales and Marketing|Internet Marketing|Social Media Marketing|Social Media|Software|,closed,CAN,2.0,2010.0,0,16,
|Automotive|,operating,USA,3.0,1995.0,0,31,
|E-Commerce|,operating,USA,1.0,2009.0,0,17,
|Advertising|,operating,USA,1.0,2009.0,0,17,
|Auctions|Trusted Networks|Technology|Internet|Marketplaces|Craigslist Killers|E-Commerce|,operating,USA,1.0,2010.0,0,16,
|Health Care|,operating,IND,1.0,2010.0,0,16,
|Consumer Internet|Data Visualization|Real Estate|Online Rental|Reviews and Recommendations|,operating,USA,1.0,2014.0,0,12,
